11/1 21:18:27.421  Naljub gains Prayer of Fortitude.
11/1 22:35:55.171  First Aid fades from Krakenskull.
11/1 22:35:55.515  Bumbaclot 's Steady Shot hits Gruul the Dragonkiller for 629.
11/1 22:35:55.515  Chiv begins to cast Holy Light.
11/1 22:35:55.531  Gruul the Dragonkiller suffers 255 Shadow damage from Extremehorde 's Siphon Life.
11/1 22:35:55.578  You fail to perform Shield Slam: Not yet recovered.
11/1 22:35:55.656  Gruul the Dragonkiller suffers 152 Shadow damage from Nightmair 's Siphon Life. (45 resisted)
11/1 22:35:55.656  Gruul the Dragonkiller suffers 211 Shadow damage from Nightmair 's Curse of Agony.
11/1 22:35:55.671  Ceedar gains Cat Form.
11/1 22:35:55.671  Ceedar gains Leader of the Pack.
11/1 22:35:55.671  Power Word: Fortitude fades from Norna.
11/1 22:35:55.671  Divine Spirit fades from Norna.
11/1 22:35:55.671  Renew fades from Norna.
11/1 22:35:55.671  Cave In fades from Norna.
11/1 22:35:55.671  Weakened Soul fades from Norna.
11/1 22:35:55.687  Thunder Clap fades from Gruul the Dragonkiller.
11/1 22:35:55.687  Gruul the Dragonkiller is afflicted by Corruption.
11/1 22:35:55.687  Gruul the Dragonkiller is afflicted by Corruption.
11/1 22:35:55.718  Rok gains Leader of the Pack.
11/1 22:35:55.718  Extremehorde gains Blessing of the Silver Crescent.
11/1 22:35:55.718  Shagz gains 1 Rage from Shagz 's Shield Specialization.
11/1 22:35:55.718  Shagz reflects 25 Fire damage to Gruul the Dragonkiller.
11/1 22:35:55.718  Ceedar gains 40 Energy from Ceedar 's Furor.
11/1 22:35:55.734  Your Shield Slam hits Gruul the Dragonkiller for 573.
11/1 22:35:55.734  Extremehorde 's Shadowmend heals Extremehorde for 6.
11/1 22:35:55.734  Extremehorde 's Siphon Life heals Extremehorde for 305.
11/1 22:35:55.734  Shagz 's Heroic Strike hits Gruul the Dragonkiller for 290.
11/1 22:35:55.734  Nightmair 's Siphon Life heals Nightmair for 182.
11/1 22:35:55.734  Bansheel begins to cast Flash Heal.
11/1 22:35:55.828  You fail to perform Revenge: Not yet recovered.
11/1 22:35:55.828  Gruul the Dragonkiller suffers 500 Shadow damage from Extremehorde 's Unstable Affliction.
11/1 22:35:56.015  You fail to perform Revenge: Not yet recovered.
11/1 22:35:56.015  Demonea gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:35:56.015  Extremehorde 's Shadow Bolt hits Gruul the Dragonkiller for 1951 Shadow damage.
11/1 22:35:56.015  Bumbaclot 's Auto Shot hits Gruul the Dragonkiller for 658.
11/1 22:35:56.015  Siid 's Flash of Light heals you for 1868.
11/1 22:35:56.015  Extremehorde 's Shadowmend heals Extremehorde for 12.
11/1 22:35:56.031  Extremehorde 's Shadowmend heals Extremehorde for 47.
11/1 22:35:56.031  Caridwen gains 425 health from Caridwen 's First Aid.
11/1 22:35:56.156  You fail to perform Revenge: Not yet recovered.
11/1 22:35:56.203  Mechanicbob gains 425 health from Mechanicbob 's First Aid.
11/1 22:35:56.203  Defaca gains 425 health from Defaca 's First Aid.
11/1 22:35:56.203  You hit Gruul the Dragonkiller for 169. (glancing)
11/1 22:35:56.328  You fail to perform Revenge: Not yet recovered.
11/1 22:35:56.375  Ceedar gains 238 health from Ceedar 's Regrowth.
11/1 22:35:56.375  Siid gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:35:56.375  Gruul the Dragonkiller suffers 240 Shadow damage from Extremehorde 's Curse of Agony.
11/1 22:35:56.375  Siid begins to cast Holy Light.
11/1 22:35:56.375  Nightmair begins to cast Immolate.
11/1 22:35:56.390  Ameraves 's Heroic Strike hits Gruul the Dragonkiller for 912.
11/1 22:35:56.406  Saldrin 's Greater Heal heals Shagz for 4986.
11/1 22:35:56.406  Extremehorde 's Shadowmend heals Extremehorde for 6.
11/1 22:35:56.500  You fail to perform Revenge: Not yet recovered.
11/1 22:35:56.687  Kikoman hits Gruul the Dragonkiller for 242.
11/1 22:35:56.703  Gruul the Dragonkiller suffers 514 Shadow damage from Extremehorde 's Corruption.
11/1 22:35:56.703  Naewenn begins to cast Greater Heal.
11/1 22:35:56.703  Mallousx begins to perform Steady Shot.
11/1 22:35:56.703  Shagz 's Revenge missed Gruul the Dragonkiller.
11/1 22:35:56.703  Extremehorde begins to cast Unstable Affliction.
11/1 22:35:56.937  First Aid fades from Caridwen.
11/1 22:35:56.953  Lavode gains 171 Mana from Lavode 's Mark of Defiance.
11/1 22:35:56.953  Extremehorde 's Shadowmend heals Extremehorde for 12.
11/1 22:35:57.140  Your Revenge missed Gruul the Dragonkiller.
11/1 22:35:57.140  Saldrin begins to cast Greater Heal.
11/1 22:35:57.203  Rok gains 12 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:35:57.218  Defaca gains 425 health from Defaca 's First Aid.
11/1 22:35:57.218  Gruul the Dragonkiller is afflicted by Siphon Life.
11/1 22:35:57.234  Trigaar gains Arcane Energy.
11/1 22:35:57.234  Ameraves gains 1 Rage from Ameraves 's Unbridled Wrath.
11/1 22:35:57.234  Shagz 's Heroic Strike hits Gruul the Dragonkiller for 291.
11/1 22:35:57.234  Demonea 's Healing Wave heals Shagz for 4623.
11/1 22:35:57.234  Ameraves 's Mortal Strike hits Gruul the Dragonkiller for 919.
11/1 22:35:57.250  Bansheel 's Flash Heal heals Shagz for 2197.
11/1 22:35:57.296  Rok 's Stormstrike crits Gruul the Dragonkiller for 822.
11/1 22:35:57.296  Rok 's Stormstrike hits Gruul the Dragonkiller for 188.
11/1 22:35:57.296  Gruul the Dragonkiller attacks. Shagz parries.
11/1 22:35:57.296  Chiv begins to cast Holy Light.
11/1 22:35:57.296  Rok misses Gruul the Dragonkiller.
11/1 22:35:57.437  Bumbaclot 's Steady Shot hits Gruul the Dragonkiller for 606.
11/1 22:35:57.437  Aurus 's Auto Shot hits Gruul the Dragonkiller for 729.
11/1 22:35:57.437  Trigaar begins to cast Frostbolt.
11/1 22:35:57.546  Demonea begins to cast Healing Wave.
11/1 22:35:57.546  Gruul the Dragonkiller suffers 119 Nature damage from Mallousx 's Serpent Sting. (33 resisted)
11/1 22:35:57.546  Gruul the Dragonkiller suffers 211 Shadow damage from Nightmair 's Curse of Agony.
11/1 22:35:57.656  Mallousx 's Aimed Shot missed Gruul the Dragonkiller.
11/1 22:35:57.796  You are afflicted by Cave In.
11/1 22:35:57.796  Kikoman is afflicted by Cave In.
11/1 22:35:57.812  Fade fades from Naewenn.
11/1 22:35:57.812  Gruul the Dragonkiller is afflicted by Stormstrike.
11/1 22:35:57.828  Shagz gains Healing Way (2).
11/1 22:35:57.828  Rok 's Improved Leader of the Pack heals Rok for 421.
11/1 22:35:57.828  Chiv 's Holy Light heals Shagz for 4727.
11/1 22:35:57.828  Rok misses Gruul the Dragonkiller.
11/1 22:35:57.828  Chiv begins to cast Holy Light.
11/1 22:35:57.843  You attack. Gruul the Dragonkiller dodges.
11/1 22:35:57.937  Demonea gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:35:57.937  Shagz hits Gruul the Dragonkiller for 182.
11/1 22:35:57.953  Gruul the Dragonkiller suffers 168 Physical damage from Ameraves 's Deep Wound.
11/1 22:35:58.125  Ironshield fades from Shagz.
11/1 22:35:58.140  Rok gains Flurry.
11/1 22:35:58.140  Rok gains Unleashed Rage.
11/1 22:35:58.140  Nightmair 's Immolate hits Gruul the Dragonkiller for 585 Fire damage.
11/1 22:35:58.140  Kikoman hits Gruul the Dragonkiller for 238.
11/1 22:35:58.218  Defaca gains 425 health from Defaca 's First Aid.
11/1 22:35:58.218  Gruul the Dragonkiller suffers 480 Shadow damage from Lavode 's Corruption.
11/1 22:35:58.218  Gruul the Dragonkiller suffers 453 Shadow damage from Nightmair 's Corruption.
11/1 22:35:58.406  Gruul the Dragonkiller suffers 255 Shadow damage from Extremehorde 's Siphon Life.
11/1 22:35:58.406  Bansheel begins to cast Greater Heal.
11/1 22:35:58.406  Siid gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:35:58.406  Gruul the Dragonkiller suffers 240 Shadow damage from Extremehorde 's Curse of Agony.
11/1 22:35:58.421  Gruul the Dragonkiller is afflicted by Immolate.
11/1 22:35:58.421  Gruul the Dragonkiller is afflicted by Serpent Sting.
11/1 22:35:58.437  Cave In fades from Kikoman.
11/1 22:35:58.437  Extremehorde 's Shadowmend heals Extremehorde for 6.
11/1 22:35:58.437  Extremehorde 's Siphon Life heals Extremehorde for 305.
11/1 22:35:58.437  Extremehorde 's Shadowmend heals Extremehorde for 6.
11/1 22:35:58.437  Kikoman 's Bite hits Gruul the Dragonkiller for 21.
11/1 22:35:58.609  Gruul the Dragonkiller suffers 201 Shadow damage from Nightmair 's Siphon Life.
11/1 22:35:58.625  Lavode begins to cast Unstable Affliction.
11/1 22:35:58.625  Caridwen 's Master Healthstone heals Caridwen for 2496.
11/1 22:35:58.796  Ceedar gains Unleashed Rage.
11/1 22:35:58.796  Kikoman is afflicted by Cave In.
11/1 22:35:58.812  Mallousx begins to cast Multi-Shot.
11/1 22:35:58.812  Nightmair 's Siphon Life heals Nightmair for 241.
11/1 22:35:58.890  Siid begins to cast Holy Light.
11/1 22:35:58.953  You fail to perform Heroic Strike: Another action is in progress.
11/1 22:35:59.125  You fail to perform Heroic Strike: Another action is in progress.
11/1 22:35:59.125  Bumbaclot 's Auto Shot hits Gruul the Dragonkiller for 645.
11/1 22:35:59.281  Rok gains 12 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:35:59.281  Mallousx 's Steady Shot hits Gruul the Dragonkiller for 737.
11/1 22:35:59.281  Defaca gains 425 health from Defaca 's First Aid.
11/1 22:35:59.296  You gain Shield Block.
11/1 22:35:59.312  Siid gains Light's Grace.
11/1 22:35:59.328  Gruul the Dragonkiller gains Growth (10).
11/1 22:35:59.328  Shagz gains Ironshield.
11/1 22:35:59.343  Siid 's Holy Light critically heals Shagz for 7358.
11/1 22:35:59.343  Naewenn 's Greater Heal heals Shagz for 4257.
11/1 22:35:59.343  Gruul the Dragonkiller attacks. Shagz parries.
11/1 22:35:59.343  Ceedar gains 239 health from Ceedar 's Regrowth.
11/1 22:35:59.343  Nightmair begins to cast Shadow Bolt.
11/1 22:35:59.453  Rok misses Gruul the Dragonkiller.
11/1 22:35:59.453  You hit Gruul the Dragonkiller for 138. (glancing)
11/1 22:35:59.453  Rok crits Gruul the Dragonkiller for 485.
11/1 22:35:59.625  Gruul the Dragonkiller suffers 514 Shadow damage from Extremehorde 's Corruption.
11/1 22:35:59.625  Kikoman hits Gruul the Dragonkiller for 180. (glancing)
11/1 22:35:59.640  Gruul the Dragonkiller suffers 211 Shadow damage from Nightmair 's Curse of Agony.
11/1 22:35:59.656  Saldrin 's Greater Heal heals Shagz for 4878.
11/1 22:35:59.656  Shagz 's Heroic Strike hits Gruul the Dragonkiller for 329.
11/1 22:35:59.671  Extremehorde 's Shadowmend heals Extremehorde for 12.
11/1 22:35:59.843  Defaca gains 3005 Mana from Defaca 's Restore Mana.
11/1 22:35:59.843  Chiv begins to cast Holy Light.
11/1 22:35:59.843  Gruul the Dragonkiller suffers 204 Shadow damage from Lavode 's Siphon Life.
11/1 22:35:59.843  Naewenn begins to cast Greater Heal.
11/1 22:35:59.843  Siid begins to cast Holy Light.
11/1 22:36:00.031  Demonea gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:36:00.031  Aurus 's Auto Shot crits Gruul the Dragonkiller for 1691.
11/1 22:36:00.046  Ameraves hits Gruul the Dragonkiller for 509. (glancing)
11/1 22:36:00.046  First Aid fades from Defaca.
11/1 22:36:00.046  First Aid fades from Mechanicbob.
11/1 22:36:00.046  Chiv 's Holy Light heals Shagz for 4726.
11/1 22:36:00.062  Lavode 's Siphon Life heals Lavode for 257.
11/1 22:36:00.062  Ceedar 's Shred hits Gruul the Dragonkiller for 761.
11/1 22:36:00.234  Saldrin begins to cast Greater Heal.
11/1 22:36:00.250  Shagz 's Shield Slam missed Gruul the Dragonkiller.
11/1 22:36:00.250  You suffer 2462 Physical damage from Gruul the Dragonkiller 's Cave In.
11/1 22:36:00.250  Trigaar begins to cast Frostbolt.
11/1 22:36:00.421  Siid gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:36:00.421  Caridwen begins to cast Arcane Blast.
11/1 22:36:00.437  Gruul the Dragonkiller suffers 320 Shadow damage from Extremehorde 's Curse of Agony.
11/1 22:36:00.437  Ceedar hits Gruul the Dragonkiller for 177. (glancing)
11/1 22:36:00.437  Saldrin gains Spell Haste.
11/1 22:36:00.453  Siid gains 504 Mana from Siid 's Illumination.
11/1 22:36:00.453  Warp Stalker gains 50 Focus from Aurus 's Go for the Throat.
11/1 22:36:00.453  Demonea 's Healing Wave critically heals Shagz for 7271.
11/1 22:36:00.453  Chiv gains 3066 Mana from Chiv 's Blue Brew.
11/1 22:36:00.453  Extremehorde 's Shadowmend heals Extremehorde for 7.
11/1 22:36:00.515  Gruul the Dragonkiller suffers 158 Nature damage from Mallousx 's Serpent Sting.
11/1 22:36:00.515  Defaca begins to cast Scorch.
11/1 22:36:00.796  Mallousx 's Multi-Shot hits Gruul the Dragonkiller for 910.
11/1 22:36:00.984  Gruul the Dragonkiller is afflicted by Unstable Affliction.
11/1 22:36:01.000  Chiv gains Divine Illumination.
11/1 22:36:01.000  Shagz gains Healing Way (3).
11/1 22:36:01.015  Ameraves gains 1 Rage from Ameraves 's Unbridled Wrath.
11/1 22:36:01.015  Rok 's Flame Shock crits Gruul the Dragonkiller for 658 Fire damage.
11/1 22:36:01.015  Mallousx 's Auto Shot hits Gruul the Dragonkiller for 681.
11/1 22:36:01.125  Gruul the Dragonkiller suffers 169 Physical damage from Ameraves 's Deep Wound.
11/1 22:36:01.125  You attack. Gruul the Dragonkiller parries.
11/1 22:36:01.125  Gruul the Dragonkiller suffers 274 Fire damage from Nightmair 's Immolate.
11/1 22:36:01.234  Lavode begins to cast Immolate.
11/1 22:36:01.234  Kikoman crits Gruul the Dragonkiller for 447.
11/1 22:36:01.234  Rok gains 12 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:36:01.234  Gruul the Dragonkiller suffers 481 Shadow damage from Lavode 's Corruption.
11/1 22:36:01.250  Gruul the Dragonkiller suffers 453 Shadow damage from Nightmair 's Corruption.
11/1 22:36:01.250  Gruul the Dragonkiller suffers 119 Nature damage from Bumbaclot 's Serpent Sting. (33 resisted)
11/1 22:36:01.250  Gruul the Dragonkiller is afflicted by Flame Shock.
11/1 22:36:01.265  Cave In fades from you.
11/1 22:36:01.281  Bansheel 's Greater Heal heals Shagz for 4644.
11/1 22:36:01.281  Shagz 's Heroic Strike hits Gruul the Dragonkiller for 322.
11/1 22:36:01.281  Gruul the Dragonkiller hits Shagz for 5118. (270 blocked)
11/1 22:36:01.281  Bumbaclot 's Steady Shot hits Gruul the Dragonkiller for 601.
11/1 22:36:01.390  Rok hits Gruul the Dragonkiller for 189. (glancing)
11/1 22:36:01.453  Rok misses Gruul the Dragonkiller.
11/1 22:36:01.453  Ceedar hits Gruul the Dragonkiller for 222.
11/1 22:36:01.453  Gruul the Dragonkiller suffers 539 Shadow damage from Extremehorde 's Unstable Affliction.
11/1 22:36:01.453  Kikoman suffers 1640 Physical damage from Gruul the Dragonkiller 's Cave In.
11/1 22:36:01.546  Trigaar 's Frostbolt hits Gruul the Dragonkiller for 1388 Frost damage.
11/1 22:36:01.593  Gruul the Dragonkiller suffers 202 Shadow damage from Nightmair 's Siphon Life.
11/1 22:36:01.593  Chiv begins to cast Flash of Light.
11/1 22:36:01.609  Extremehorde begins to cast Drums of Restoration.
11/1 22:36:01.609  Gruul the Dragonkiller suffers 287 Shadow damage from Nightmair 's Curse of Agony.
11/1 22:36:01.625  Shagz gains Ancestral Fortitude.
11/1 22:36:01.625  Extremehorde 's Shadowmend heals Extremehorde for 13.
11/1 22:36:01.625  Nightmair 's Siphon Life heals Nightmair for 242.
11/1 22:36:01.640  Your Devastate hits Gruul the Dragonkiller for 244.
11/1 22:36:01.687  You fail to perform Devastate: Not yet recovered.
11/1 22:36:01.750  Bumbaclot 's Auto Shot hits Gruul the Dragonkiller for 630.
11/1 22:36:01.796  You fail to perform Devastate: Not yet recovered.
11/1 22:36:01.953  Siid begins to cast Holy Light.
11/1 22:36:01.953  Demonea gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:36:01.953  Mallousx 's Arcane Shot hits Gruul the Dragonkiller for 852 Arcane damage.
11/1 22:36:02.000  You fail to perform Devastate: Not yet recovered.
11/1 22:36:02.156  Gruul the Dragonkiller is afflicted by Serpent Sting.
11/1 22:36:02.156  Gruul the Dragonkiller is afflicted by Serpent Sting.
11/1 22:36:02.171  Bansheel gains Clearcasting.
11/1 22:36:02.171  Shagz gains 1 Rage from Shagz 's Shield Specialization.
11/1 22:36:02.171  Shagz reflects 26 Fire damage to Gruul the Dragonkiller.
11/1 22:36:02.171  Siid 's Holy Light critically heals you for 7296.
11/1 22:36:02.171  Siid begins to cast Holy Light.
11/1 22:36:02.234  You fail to perform Devastate: Not yet recovered.
11/1 22:36:02.375  You fail to perform Devastate: Not yet recovered.
11/1 22:36:02.375  Gruul the Dragonkiller suffers 239 Shadow damage from Extremehorde 's Siphon Life.
11/1 22:36:02.375  Ceedar gains 239 health from Ceedar 's Regrowth.
11/1 22:36:02.375  Siid gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:36:02.390  Gruul the Dragonkiller suffers 320 Shadow damage from Extremehorde 's Curse of Agony.
11/1 22:36:02.390  Defaca begins to cast Scorch.
11/1 22:36:02.390  Ceedar hits Gruul the Dragonkiller for 217.
11/1 22:36:02.406  Gruul the Dragonkiller is afflicted by Winter's Chill.
11/1 22:36:02.421  Cave In fades from Kikoman.
11/1 22:36:02.421  Defaca 's Scorch crits Gruul the Dragonkiller for 1484 Fire damage.
11/1 22:36:02.421  Shagz 's Revenge hits Gruul the Dragonkiller for 308.
11/1 22:36:02.421  Ceedar 's Shred crits Gruul the Dragonkiller for 1674.
11/1 22:36:02.437  Saldrin 's Greater Heal heals you for 4784.
11/1 22:36:02.437  Extremehorde 's Shadowmend heals Extremehorde for 6.
11/1 22:36:02.437  Extremehorde 's Siphon Life heals Extremehorde for 286.
11/1 22:36:02.437  Naewenn 's Greater Heal heals Krakenskull for 4059.
11/1 22:36:02.437  Extremehorde 's Shadowmend heals Extremehorde for 7.
11/1 22:36:02.515  Aurus 's Auto Shot hits Gruul the Dragonkiller for 765.
11/1 22:36:02.687  Gruul the Dragonkiller suffers 514 Shadow damage from Extremehorde 's Corruption.
11/1 22:36:02.687  You hit Gruul the Dragonkiller for 153. (54 blocked)
11/1 22:36:02.687  Shagz misses Gruul the Dragonkiller.
11/1 22:36:02.687  Kikoman hits Gruul the Dragonkiller for 234.
11/1 22:36:02.687  Krakenskull begins to perform Steady Shot.
11/1 22:36:02.890  Gruul the Dragonkiller suffers 205 Shadow damage from Lavode 's Siphon Life.
11/1 22:36:02.906  Kikoman is afflicted by Cave In.
11/1 22:36:02.906  Saldrin is afflicted by Reverberation.
11/1 22:36:02.921  You are afflicted by Reverberation.
11/1 22:36:02.937  Siid is afflicted by Reverberation.
11/1 22:36:02.937  Chiv is afflicted by Reverberation.
11/1 22:36:02.937  Lavode is afflicted by Reverberation.
11/1 22:36:02.953  Shagz is afflicted by Reverberation.
11/1 22:36:02.968  Naewenn is afflicted by Reverberation.
11/1 22:36:02.968  Demonea is afflicted by Reverberation.
11/1 22:36:02.984  Rok is afflicted by Reverberation.
11/1 22:36:02.984  Trigaar is afflicted by Reverberation.
11/1 22:36:02.984  Bansheel is afflicted by Reverberation.
11/1 22:36:02.984  Extremehorde is afflicted by Reverberation.
11/1 22:36:03.000  Mallousx begins to perform Steady Shot.
11/1 22:36:03.000  Ceedar 's Improved Leader of the Pack heals Ceedar for 466.
11/1 22:36:03.000  Extremehorde 's Shadowmend heals Extremehorde for 13.
11/1 22:36:03.000  Lavode 's Siphon Life heals Lavode for 258.
11/1 22:36:03.171  Bumbaclot 's Steady Shot hits Gruul the Dragonkiller for 668.
11/1 22:36:03.171  Rok gains 12 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:36:03.171  Rok crits Gruul the Dragonkiller for 487.
11/1 22:36:03.234  Gruul the Dragonkiller 's Hurtful Strike was parried.
11/1 22:36:03.234  Defaca is afflicted by Reverberation.
11/1 22:36:03.250  Mallousx is afflicted by Reverberation.
11/1 22:36:03.250  Krakenskull is afflicted by Reverberation.
11/1 22:36:03.250  Caridwen is afflicted by Reverberation.
11/1 22:36:03.250  Ceedar is afflicted by Reverberation.
11/1 22:36:03.265  Ameraves is afflicted by Reverberation.
11/1 22:36:03.265  Nightmair is afflicted by Reverberation.
11/1 22:36:03.265  Aurus is afflicted by Reverberation.
11/1 22:36:03.281  Mechanicbob is afflicted by Reverberation.
11/1 22:36:03.281  Bumbaclot is afflicted by Reverberation.
11/1 22:36:03.390  Siid gains 504 Mana from Siid 's Illumination.
11/1 22:36:03.390  Mallousx 's Auto Shot hits Gruul the Dragonkiller for 705.
11/1 22:36:03.562  Rok crits Gruul the Dragonkiller for 1030.
11/1 22:36:03.578  Ceedar crits Gruul the Dragonkiller for 469.
11/1 22:36:03.578  Gruul the Dragonkiller suffers 471 Shadow damage from Lavode 's Unstable Affliction.
11/1 22:36:03.578  Krakenskull 's Auto Shot crits Gruul the Dragonkiller for 1616.
11/1 22:36:03.578  Your Shield Slam is parried by Gruul the Dragonkiller.
11/1 22:36:03.593  Nightmair 's Shadow Bolt hits Gruul the Dragonkiller for 1358 Shadow damage. (401 resisted)
11/1 22:36:03.593  Gruul the Dragonkiller suffers 158 Nature damage from Mallousx 's Serpent Sting.
11/1 22:36:03.593  You hit Gruul the Dragonkiller for 162.
11/1 22:36:03.687  You fail to perform Shield Slam: Not yet recovered.
11/1 22:36:03.750  Gruul the Dragonkiller suffers 287 Shadow damage from Nightmair 's Curse of Agony.
11/1 22:36:03.765  Gruul the Dragonkiller is afflicted by Ignite.
11/1 22:36:03.765  Defaca gains 54 Mana from Defaca 's Master of Elements.
11/1 22:36:03.765  Rok 's Improved Leader of the Pack heals Rok for 422.
11/1 22:36:03.859  You fail to perform Shield Slam: Not yet recovered.
11/1 22:36:03.968  Ameraves hits Gruul the Dragonkiller for 809.
11/1 22:36:03.968  Bumbaclot 's Auto Shot crits Gruul the Dragonkiller for 1317.
11/1 22:36:03.968  Gruul the Dragonkiller suffers 123 Fire damage from Rok 's Flame Shock.
11/1 22:36:03.968  Gruul the Dragonkiller hits Shagz for 5906. (270 blocked)
11/1 22:36:03.968  Demonea gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:36:04.015  You fail to perform Shield Block: Not yet recovered.
11/1 22:36:04.109  Gruul the Dragonkiller suffers 168 Physical damage from Ameraves 's Deep Wound.
11/1 22:36:04.125  Gruul the Dragonkiller suffers 138 Fire damage from Nightmair 's Immolate. (119 resisted)
11/1 22:36:04.125  Deep Wound fades from Gruul the Dragonkiller.
11/1 22:36:04.125  Rok 's Windfury Attack hits Gruul the Dragonkiller for 323. (54 blocked)
11/1 22:36:04.125  Rok 's Windfury Attack hits Gruul the Dragonkiller for 356. (54 blocked)
11/1 22:36:04.140  Kikoman gains 50 Focus from Krakenskull 's Go for the Throat.
11/1 22:36:04.140  Shagz 's Devastate hits Gruul the Dragonkiller for 234.
11/1 22:36:04.203  Kikoman hits Gruul the Dragonkiller for 246.
11/1 22:36:04.203  Gruul the Dragonkiller suffers 481 Shadow damage from Lavode 's Corruption.
11/1 22:36:04.203  Gruul the Dragonkiller suffers 453 Shadow damage from Nightmair 's Corruption.
11/1 22:36:04.312  Gruul the Dragonkiller suffers 158 Nature damage from Bumbaclot 's Serpent Sting.
11/1 22:36:04.359  You fail to perform Heroic Strike: Another action is in progress.
11/1 22:36:04.421  Siid gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:36:04.437  Gruul the Dragonkiller suffers 320 Shadow damage from Extremehorde 's Curse of Agony.
11/1 22:36:04.437  Ceedar hits Gruul the Dragonkiller for 167. (54 blocked)
11/1 22:36:04.437  Mechanicbob gains Leader of the Pack.
11/1 22:36:04.453  Shield Block fades from Shagz.
11/1 22:36:04.468  Shagz gains 1 Rage from Shagz 's Shield Specialization.
11/1 22:36:04.562  Shagz reflects 26 Fire damage to Gruul the Dragonkiller.
11/1 22:36:04.562  Shagz 's Heroic Strike hits Gruul the Dragonkiller for 303.
11/1 22:36:04.562  Extremehorde 's Shadowmend heals Extremehorde for 8.
11/1 22:36:04.578  Kikoman 's Gore hits Gruul the Dragonkiller for 98.
11/1 22:36:04.578  Gruul the Dragonkiller suffers 539 Shadow damage from Extremehorde 's Unstable Affliction.
11/1 22:36:04.718  You fail to perform Thunder Clap: Not yet recovered.
11/1 22:36:04.718  Gruul the Dragonkiller suffers 202 Shadow damage from Nightmair 's Siphon Life.
11/1 22:36:04.718  Gruul the Dragonkiller suffers 166 Nature damage from Krakenskull 's Serpent Sting.
11/1 22:36:04.718  Gruul the Dragonkiller suffers 216 Nature damage from Aurus 's Serpent Sting.
11/1 22:36:04.875  You fail to perform Thunder Clap: Can't do that while silenced.
11/1 22:36:05.031  You fail to perform Thunder Clap: Can't do that while silenced.
11/1 22:36:05.031  Ameraves gains 1 Rage from Ameraves 's Unbridled Wrath.
11/1 22:36:05.031  Extremehorde 's Shadowmend heals Extremehorde for 13.
11/1 22:36:05.031  Nightmair 's Siphon Life heals Nightmair for 242.
11/1 22:36:05.046  Aurus 's Auto Shot hits Gruul the Dragonkiller for 729.
11/1 22:36:05.093  Rok hits Gruul the Dragonkiller for 148. (glancing)
11/1 22:36:05.093  Krakenskull begins to perform Steady Shot.
11/1 22:36:05.093  Gruul the Dragonkiller attacks. Shagz dodges.
11/1 22:36:05.093  Krakenskull 's Steady Shot hits Gruul the Dragonkiller for 749.
11/1 22:36:05.187  You fail to perform Thunder Clap: Can't do that while silenced.
11/1 22:36:05.187  Rok gains 12 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:36:05.203  Gruul the Dragonkiller suffers 239 Shadow damage from Extremehorde 's Siphon Life.
11/1 22:36:05.218  Your Heroic Strike hits Gruul the Dragonkiller for 317.
11/1 22:36:05.218  Extremehorde 's Shadowmend heals Extremehorde for 6.
11/1 22:36:05.328  Extremehorde 's Siphon Life heals Extremehorde for 286.
11/1 22:36:05.328  Bumbaclot 's Steady Shot hits Gruul the Dragonkiller for 634.
11/1 22:36:05.328  Gruul the Dragonkiller suffers 297 Fire damage from Defaca 's Ignite.
11/1 22:36:05.328  Mallousx 's Steady Shot hits Gruul the Dragonkiller for 658.
11/1 22:36:05.328  Ceedar gains 238 health from Ceedar 's Regrowth.
11/1 22:36:05.375  You fail to perform Thunder Clap: Can't do that while silenced.
11/1 22:36:05.531  You fail to perform Thunder Clap: Can't do that while silenced.
11/1 22:36:05.531  Rok hits Gruul the Dragonkiller for 357. (glancing)
11/1 22:36:05.531  Ceedar crits Gruul the Dragonkiller for 475.
11/1 22:36:05.531  Kikoman suffers 1639 Physical damage from Gruul the Dragonkiller 's Cave In.
11/1 22:36:05.656  You fail to perform Thunder Clap: Can't do that while silenced.
11/1 22:36:05.750  Gruul the Dragonkiller suffers 514 Shadow damage from Extremehorde 's Corruption.
11/1 22:36:05.750  Gruul the Dragonkiller suffers 288 Shadow damage from Nightmair 's Curse of Agony.
11/1 22:36:05.765  Corruption fades from Gruul the Dragonkiller.
11/1 22:36:05.765  Shagz gains Shield Block.
11/1 22:36:05.796  Bansheel is afflicted by Cave In.
11/1 22:36:05.796  Extremehorde 's Shadowmend heals Extremehorde for 13.
